"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","applies_to","related_sections","verification_type","extraction_note"
"C9-9.3-004","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-a2ea9f07","Gap policy — gaps acceptable; numbers must not be reused.","","Gap policy — gaps acceptable; numbers must not be reused.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§9.3 normative rule/principle.","gate-a.2-semantic-engine","Yes","Document Numbering / Platform","","Code / Runtime / UI",""
"C9-9.3-005","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-57dd9424","Unified engine — all creation channels (manual, import, integration, future) use same numbering governance.","","Unified engine — all creation channels (manual, import, integration, future) use same numbering governance.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Numbering / Platform","","Documentation",""
"C9-9.3-006","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-0cbe2a94","Prefix governance — prefixes governed centrally; modules must not configure independently unless authorized.","","Prefix governance — prefixes governed centrally; modules must not configure independently unless authorized.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§9.3 normative rule/principle.","gate-a.2-semantic-engine","Yes","Document Numbering / Platform","","Code / Runtime / UI",""
"C9-9.3-007","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-8614310a","Failed allocation — gaps from failed/rolled-back operations acceptable.","","Failed allocation — gaps from failed/rolled-back operations acceptable.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Numbering / Platform","","Documentation",""
"C9-9.3-008","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-e4d8d118","Immutability — once assigned, number immutable for entire lifecycle.","","Immutability — once assigned, number immutable for entire lifecycle.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Numbering / Platform","","Documentation",""
"C9-9.3-009","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-da9cecca","Audit — allocation traceable through platform audit mechanisms.","","Audit — allocation traceable through platform audit mechanisms.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Numbering / Platform","","Documentation",""
"C9-9.3-010","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-0458a2ee","Manual override — prohibited.","","Manual override — prohibited.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§9.3 normative rule/principle.","gate-a.2-semantic-engine","Yes","Document Numbering / Platform","","Code / Runtime / UI",""
"C9-9.3-011","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-0d276149","Annual reset — per prefix per year (or fiscal year per platform policy).","","Annual reset — per prefix per year (or fiscal year per platform policy).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Numbering / Platform","","Documentation",""
"C9-9.4-001","24","24","24","Part II — Document Identity","9","Document Numbering","9.4","SP-C9-9.4-28f32fb7","Branch or property prefixes embedded in document numbers.","","Branch or property prefixes embedded in document numbers.","Out of Scope","Out of Scope","atomic","","Manual Reviewed — Confirmed","§9.4 out-of-scope section.","gate-a.2-semantic-engine","No","Document Numbering / Platform","","N/A",""
"C10-10.1-001","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.1","SP-C10-10.1-484f03d3","Class Examples Stock check at posting Inbound Goods receipt, opening balance, positive adjustment Not required Outbound Transfer, breakage, lost, issue, get pass dispatch Required","","Class Examples Stock check at posting Inbound Goods receipt, opening balance, positive adjustment Not required Outbound Transfer, breakage, lost, issue, get pass dispatch Required","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Inventory / Stock","","Documentation",""
"C10-10.2-001","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-6a6afb92","Stock availability validated against latest committed inventory state at Posting.","","Stock availability validated against latest committed inventory state at Posting.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 inventory/stock rule bullet.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-002","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-8419d0fe","Negative inventory prohibited in DX OSE v2.0.","","Negative inventory prohibited in DX OSE v2.0.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 inventory/stock rule bullet.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-003","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-acc59334","Quantity must be greater than zero; zero-quantity lines prohibited.","","Quantity must be greater than zero; zero-quantity lines prohibited.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 inventory/stock rule bullet.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-004","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-7a8cb9c2","Quantity precision per platform settings; validation uses precise values.","","Quantity precision per platform settings; validation uses precise values.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 inventory/stock rule bullet.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-005","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-493e7159","Stock validation against source inventory location defined by transaction.","","Stock validation against source inventory location defined by transaction.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 inventory/stock rule bullet.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-006","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-0fa77002","All calculations use base unit.","","All calculations use base unit.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 inventory/stock rule bullet.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-007","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-2085c56a","Batch-controlled and serial-controlled inventory — Out of Scope v2.0.","","Batch-controlled and serial-controlled inventory — Out of Scope v2.0.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 inventory/stock rule bullet.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-008","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-a7939bbe","No transaction shall violate constitutional stock integrity rules.","","No transaction shall violate constitutional stock integrity rules.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 inventory/stock rule bullet.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-009","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-429db927","Inventory movements generated exclusively by Posted transactions.","","Inventory movements generated exclusively by Posted transactions.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 inventory/stock rule bullet.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-010","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-ebc0cb27","Posted inventory movements shall never be edited; corrections via new governed transactions.","","Posted inventory movements shall never be edited; corrections via new governed transactions.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 inventory/stock rule bullet.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-011","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-2645304a","Inbound: ●  no stock check","","Inbound: ●  no stock check","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 stock check rule by movement direction.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-012","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-bfdd6c43","Outbound: authoritative on platform; client may warn only","","Outbound: authoritative on platform; client may warn only","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§10.2 stock check rule by movement direction.","gate-a.2-semantic-engine","Yes","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.3-001","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.3","SP-C10-10.3-5fd88725","Unit conversion within inventory movements; reservation (Chapter 2.4.5).","","Unit conversion within inventory movements; reservation (Chapter 2.4.5).","Out of Scope","Out of Scope","atomic","","Manual Reviewed — Confirmed","§10.3 out-of-scope section.","gate-a.2-semantic-engine","No","Inventory / Stock","","N/A",""
"C11-11.1-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.1","SP-C11-11.1-805dc2a2","Display formatting only — not accounting or conversion.","","Display formatting only — not accounting or conversion.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Display Currency / Shared UX","","Documentation",""
"C11-11.2-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.2","SP-C11-11.2-b9774efd","Property-level display currency.","","Property-level display currency.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Display Currency / Shared UX","","Documentation",""
"C11-11.3-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.3","SP-C11-11.3-8722f40c","Changing display currency changes symbol and format only.","","Changing display currency changes symbol and format only.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Display Currency / Shared UX","","Documentation",""
"C11-11.3-002","26","26","26","Part III — Data Integrity","11","Display Currency","11.3","SP-C11-11.3-7f408667","It must not convert amounts, alter stored values, ledger, valuation, historical posted documents, or participate in financial calculations, inventory valuation, posting logic, taxation, or accounting transactions.","","It must not convert amounts, alter stored values, ledger, valuation, historical posted documents, or participate in financial calculations, inventory valuation, posting logic, taxation, or accounting transactions.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Display Currency / Shared UX","","Code / Runtime / UI",""
"C11-11.4-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.4","SP-C11-11.4-a78a3465","Display Currency shall apply consistently across all user interfaces, reports, dashboards, exported documents, and printed outputs unless explicitly governed otherwise.","","Display Currency shall apply consistently across all user interfaces, reports, dashboards, exported documents, and printed outputs unless explicitly governed otherwise.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Display Currency / Shared UX","","Code / Runtime / UI",""
"C11-11.4-002","26","26","26","Part III — Data Integrity","11","Display Currency","11.4","SP-C11-11.4-108df5a4","Reports and PDF shall use property display currency as each channel is brought under this standard.","","Reports and PDF shall use property display currency as each channel is brought under this standard.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Display Currency / Shared UX","","Code / Runtime / UI",""
"C11-11.5-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.5","SP-C11-11.5-8afa0b4c","Decimal places per currency rules (SAR/USD 2, JPY 0, KWD 3).","","Decimal places per currency rules (SAR/USD 2, JPY 0, KWD 3).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Display Currency / Shared UX","","Documentation",""
"C11-11.6-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.6","SP-C11-11.6-ecb9642e","Changing Property Display Currency must not modify historical posted documents or stored business data.","","Changing Property Display Currency must not modify historical posted documents or stored business data.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§11.6 normative rule/principle.","gate-a.2-semantic-engine","Yes","Display Currency / Shared UX","","Code / Runtime / UI",""
"C11-11.7-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.7","SP-C11-11.7-a4c590fd","Property settings — not inventory module settings.","","Property settings — not inventory module settings.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Display Currency / Shared UX","","Documentation",""
"C11-11.8-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.8","SP-C11-11.8-211e5874","Exchange rates, multi-currency purchasing, multi-currency accounting.","","Exchange rates, multi-currency purchasing, multi-currency accounting.","Out of Scope","Out of Scope","atomic","","Manual Reviewed — Confirmed","§11.8 out-of-scope section.","gate-a.2-semantic-engine","No","Display Currency / Shared UX","","N/A",""
"C12-12.1-001","27","27","27","Part IV — Document Composition","12","Document Header","12.1","SP-C12-12.1-1472d452","The document header represents the business identity of the document throughout its lifecycle.","","The document header represents the business identity of the document throughout its lifecycle.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Header / All Documents","","Documentation",""
"C12-12.2-001","27","27","27","Part IV — Document Composition","12","Document Header","12.2","SP-C12-12.2-bfa69c7d","Fixed order where applicable: document number, status, workflow step, created by/date, property, department, warehouse, related party, period, display currency, total value, quick actions.","","Fixed order where applicable: document number, status, workflow step, created by/date, property, department, warehouse, related party, period, display currency, total value, quick actions.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Header / All Documents","","Documentation",""
"C12-12.2-002","27","27","27","Part IV — Document Composition","12","Document Header","12.2","SP-C12-12.2-b8c4d41d","Optional fields omitted when not applicable; positions must not shift arbitrarily.","","Optional fields omitted when not applicable; positions must not shift arbitrarily.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Document Header / All Documents","","Code / Runtime / UI",""
"C12-12.3-001","27","27","27","Part IV — Document Composition","12","Document Header","12.3","SP-C12-12.3-50c4b6de","System fields (document number, status, created by/at, posted by/at, etc.) — must not be usereditable.","","System fields (document number, status, created by/at, posted by/at, etc.) — must not be usereditable.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Document Header / All Documents","","Code / Runtime / UI",""
"C12-12.3-002","27","27","27","Part IV — Document Composition","12","Document Header","12.3","SP-C12-12.3-1f0e36db","Business fields — subject to document rules and lifecycle.","","Business fields — subject to document rules and lifecycle.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Header / All Documents","","Documentation",""
"C12-12.3-003","27","27","27","Part IV — Document Composition","12","Document Header","12.3","SP-C12-12.3-4af409d4","Mandatory vs optional — per document type in Workflow Contracts / module policy.","","Mandatory vs optional — per document type in Workflow Contracts / module policy.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Header / All Documents","","Documentation",""
"C12-12.4-001","27","27","27","Part IV — Document Composition","12","Document Header","12.4","SP-C12-12.4-71c7c946","Header fields shall become read-only once the document enters a non-editable lifecycle state unless explicitly governed otherwise.","","Header fields shall become read-only once the document enters a non-editable lifecycle state unless explicitly governed otherwise.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Document Header / All Documents","","Code / Runtime / UI",""
"C12-12.5-001","27","27","27","Part IV — Document Composition","12","Document Header","12.5","SP-C12-12.5-9a0c0146","Changes to property, department, warehouse after lines exist or after workflow progress must require confirmation and shall follow document business rules (see BDR for line-clear policies).","","Changes to property, department, warehouse after lines exist or after workflow progress must require confirmation and shall follow document business rules (see BDR for line-clear policies).","Explicit Must","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must modal. Multi-modal reviewed (2 operators) in §12.5.","gate-a.2-semantic-engine","Yes","Document Header / All Documents","","Code / Runtime / UI",""
"C12-12.6-001","27","27","27","Part IV — Document Composition","12","Document Header","12.6","SP-C12-12.6-3b0be5f9","Header information and document lines shall remain logically consistent throughout the lifecycle unless explicitly governed otherwise.","","Header information and document lines shall remain logically consistent throughout the lifecycle unless explicitly governed otherwise.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§12.6 normative rule/principle.","gate-a.2-semantic-engine","Yes","Document Header / All Documents","","Code / Runtime / UI",""
"C12-12.7-001","27","27","27","Part IV — Document Composition","12","Document Header","12.7","SP-C12-12.7-9a9bab81","Modules may add header fields provided standard header order and positions are preserved.","","Modules may add header fields provided standard header order and positions are preserved.","Explicit May","Optional Capability","atomic","","Manual Reviewed — Confirmed","Explicit may modal — optional capability.","gate-a.2-semantic-engine","Yes","Document Header / All Documents","","Runtime",""
"C13-13.1-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.1","SP-C13-13.1-438fb889","Unified grid behavior for all line-based documents.","","Unified grid behavior for all line-based documents.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Lines / All Documents","","Documentation",""
"C13-13.2-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.2","SP-C13-13.2-7c796864","Each line shall maintain a unique internal identity independent of display order or row number.","","Each line shall maintain a unique internal identity independent of display order or row number.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.2-002","28","28","28","Part IV — Document Composition","13","Document Lines","13.2","SP-C13-13.2-700e9788","Display order is presentation only.","","Display order is presentation only.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Lines / All Documents","","Documentation",""
"C13-13.3-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.3","SP-C13-13.3-4224c285","Column order, alignment, editable vs read-only, required columns, row validation, footer totals, add/delete, empty state, large datasets, keyboard navigation (Chapter 17).","","Column order, alignment, editable vs read-only, required columns, row validation, footer totals, add/delete, empty state, large datasets, keyboard navigation (Chapter 17).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Lines / All Documents","","Documentation",""
"C13-13.4-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.4","SP-C13-13.4-cd32d7ff","Posted document lines shall be immutable.","","Posted document lines shall be immutable.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.4-002","28","28","28","Part IV — Document Composition","13","Document Lines","13.4","SP-C13-13.4-bc1935f3","Corrections via new governed business transactions.","","Corrections via new governed business transactions.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Document Lines / All Documents","","Documentation",""
"C13-13.5-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.5","SP-C13-13.5-ed5c9e82","Line values and calculated fields shall recalculate automatically per governed business rules when relevant data changes.","","Line values and calculated fields shall recalculate automatically per governed business rules when relevant data changes.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.6-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.6","SP-C13-13.6-15147fa8","All lines shall remain consistent with governing business context in the header unless explicitly governed otherwise.","","All lines shall remain consistent with governing business context in the header unless explicitly governed otherwise.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.7-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.7","SP-C13-13.7-a818569e","Document and line totals are system-calculated; must not be directly user-editable.","","Document and line totals are system-calculated; must not be directly user-editable.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.8-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.8","SP-C13-13.8-16105fe7","Duplicate line behavior shall be defined by each business document according to functional requirements (not one global merge/prevent policy).","","Duplicate line behavior shall be defined by each business document according to functional requirements (not one global merge/prevent policy).","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.9-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.9","SP-C13-13.9-e4fa5af7","Significant line-level business changes shall be auditable per platform audit policy.","","Significant line-level business changes shall be auditable per platform audit policy.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§13.9 normative rule/principle.","gate-a.2-semantic-engine","Yes","Document Lines / All Documents","","Code / Runtime / UI",""
"C13-13.10-001","28","28","28","Part IV — Document Composition","13","Document Lines","13.10","SP-C13-13.10-6a21cfa3","Large datasets shall not degrade usability (Chapter 27).","","Large datasets shall not degrade usability (Chapter 27).","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Document Lines / All Documents","","Code / Runtime / UI",""
"C14-14.1-001","29","29","29","Part IV — Document Composition","14","Attachments","14.1","SP-C14-14.1-103ff643","Consistent attachment experience via unified platform attachment capability (one behavior, module configuration only).","","Consistent attachment experience via unified platform attachment capability (one behavior, module configuration only).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Attachments / Platform","","Documentation",""
"C14-14.2-001","29","29","29","Part IV — Document Composition","14","Attachments","14.2","SP-C14-14.2-926072d9","Invoice, evidence, supporting document, line photo, excel import, generated report, other — per module.","","Invoice, evidence, supporting document, line photo, excel import, generated report, other — per module.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Attachments / Platform","","Documentation",""
"C14-14.3-001","29","29","29","Part IV — Document Composition","14","Attachments","14.3","SP-C14-14.3-a346e3e3","State Typical rights Draft Add, replace, delete In review View, download Posted Read-only Posted attachments shall not be modified, replaced, or deleted.","","State Typical rights Draft Add, replace, delete In review View, download Posted Read-only Posted attachments shall not be modified, replaced, or deleted.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal.","gate-a.2-semantic-engine","Yes","Attachments / Platform","","Code / Runtime / UI",""
"C14-14.3-002","29","29","29","Part IV — Document Composition","14","Attachments","14.3","SP-C14-14.3-1b4ea796","Required attachments must block submit when missing.","","Required attachments must block submit when missing.","Explicit Must","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must modal.","gate-a.2-semantic-engine","Yes","Attachments / Platform","","Code / Runtime / UI",""
"C14-14.4-001","29","29","29","Part IV — Document Composition","14","Attachments","14.4","SP-C14-14.4-01913dd2","Platform shall enforce allowed types, maximum size, and maximum count (values in platform policy, not this Constitution).","","Platform shall enforce allowed types, maximum size, and maximum count (values in platform policy, not this Constitution).","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Attachments / Platform","","Code / Runtime / UI",""
"C14-14.5-001","29","29","29","Part IV — Document Composition","14","Attachments","14.5","SP-C14-14.5-d29f751b","Uploaded files shall comply with platform security validation policy.","","Uploaded files shall comply with platform security validation policy.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit shall modal.","gate-a.2-semantic-engine","Yes","Attachments / Platform","","Code / Runtime / UI",""
"C14-14.6-001","29","29","29","Part IV — Document Composition","14","Attachments","14.6","SP-C14-14.6-2f8e0535","Download subject to same authorization as document view (and finer where required).","","Download subject to same authorization as document view (and finer where required).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Attachments / Platform","","Documentation",""
"C14-14.7-001","29","29","29","Part IV — Document Composition","14","Attachments","14.7","SP-C14-14.7-5a7375ee","Attachment lifecycle follows linked entity (document or line).","","Attachment lifecycle follows linked entity (document or line).","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Attachments / Platform","","Documentation",""
"C14-14.8-001","29","29","29","Part IV — Document Composition","14","Attachments","14.8","SP-C14-14.8-cf544d8c","Original filename may display; platform defines internal storage identity — filenames must not serve as internal identifiers.","","Original filename may display; platform defines internal storage identity — filenames must not serve as internal identifiers.","Explicit Must Not","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","Explicit must/shall not modal. Multi-modal reviewed (2 operators) in §14.8.","gate-a.2-semantic-engine","Yes","Attachments / Platform","","Code / Runtime / UI",""
"C14-14.9-001","29","29","29","Part IV — Document Composition","14","Attachments","14.9","SP-C14-14.9-515e2637","All attachment operations auditable.","","All attachment operations auditable.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Attachments / Platform","","Documentation",""
"C14-14.10-001","29","29","29","Part IV — Document Composition","14","Attachments","14.10","SP-C14-14.10-0f112aeb","Preview UX details — UX Constitution.","","Preview UX details — UX Constitution.","Out of Scope","Out of Scope","atomic","","Manual Reviewed — Confirmed","§14.10 out-of-scope section.","gate-a.2-semantic-engine","No","Attachments / Platform","","N/A",""
"C15-15.1-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.1","SP-C15-15.1-e0dc1c28","Workflow comment, internal note, system note, audit comment.","","Workflow comment, internal note, system note, audit comment.","Descriptive","Descriptive Context","atomic","","Manual Reviewed — Confirmed","Descriptive context — no product modal operator.","gate-a.2-semantic-engine","No","Notes & Comments / All Documents","","Documentation",""
"C15-15.2-001","30","30","30","Part IV — Document Composition","15","Notes & Comments","15.2","SP-C15-15.2-ea9c9c5e","Reject, Send Back, Cancel — reason required where defined.","","Reject, Send Back, Cancel — reason required where defined.","Explicit Shall","Product Enforceable Requirement","atomic","","Manual Reviewed — Confirmed","§15.2 normative rule/principle.","gate-a.2-semantic-engine","Yes","Notes & Comments / All Documents","","Code / Runtime / UI",""
