"fresh_id","pdf_page","pdf_page_start","pdf_page_end","part","chapter_num","chapter_title","section","source_span_id","exact_pdf_source_text","source_context_text","normalized_atomic_clause","strength_classification","category_bucket","atomicity_status","atomicity_justification","semantic_review_status","semantic_review_reason","semantic_reviewer","product_gap_applicability","implementation_target","applies_to","related_sections","verification_type","extraction_note"
"C7-7.8-004","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.8","SP-C7-7.8-62a02452","Last saved indicator should be visible.","","Last saved indicator should be visible.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.9-001","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.9","SP-C7-7.9-6069be34","Draft registry required per document family.","","Draft registry required per document family.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.9-002","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.9","SP-C7-7.9-03c1aa45","Default retention 30 days.","","Default retention 30 days.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.9-003","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.9","SP-C7-7.9-742ad6a7","Expiration policy (delete, archive, expired state) shall be defined by platform policy.","","Expiration policy (delete, archive, expired state) shall be defined by platform policy.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.10-001","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.10","SP-C7-7.10-a43e3337","Applies to: route navigation, browser refresh, browser/tab close, back navigation, session expiration with unsaved changes.","","Applies to: route navigation, browser refresh, browser/tab close, back navigation, session expiration with unsaved changes.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Draft Governance / Shared UX","","Documentation",""
"C7-7.10-002","21","21","21","Part I — Governance Constitution","7","Draft & Document State Protection","7.10","SP-C7-7.10-c2e470f4","Successful Save Draft or Submit returns to clean state.","","Successful Save Draft or Submit returns to clean state.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Draft Governance / Shared UX","","Documentation",""
"C7-7.11-001","22","21","22","Part I — Governance Constitution","7","Draft & Document State Protection","7.11","SP-C7-7.11-b414e65e","Upon successful creation of the first Server Draft, the System Document Number becomes permanently reserved per Chapter 9.","","Upon successful creation of the first Server Draft, the System Document Number becomes permanently reserved per Chapter 9.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Draft Governance / Shared UX","","Code / Runtime / UI",""
"C7-7.12-001","22","22","22","Part I — Governance Constitution","7","Draft & Document State Protection","7.12","SP-C7-7.12-882dd180","Not supported — cloud ERP.","","Not supported — cloud ERP.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Draft Governance / Shared UX","","Documentation",""
"C7-7.13-001","22","22","22","Part I — Governance Constitution","7","Draft & Document State Protection","7.13","SP-C7-7.13-6ebfa92e","Storage technology, sync intervals, local cache design.","","Storage technology, sync intervals, local cache design.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Draft Governance / Shared UX","","N/A",""
"C8-8.1-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.1","SP-C8-8.1-1d2d18e9","Prevent silent overwrites when multiple users affect the same document.","","Prevent silent overwrites when multiple users affect the same document.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Concurrency / Backend","","Documentation",""
"C8-8.2-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.2","SP-C8-8.2-038b7a65","Every editable document shall maintain a Concurrency Version for conflict detection.","","Every editable document shall maintain a Concurrency Version for conflict detection.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.2-002","23","23","23","Part I — Governance Constitution","8","Concurrency","8.2","SP-C8-8.2-15b4f301","The Constitution does not mandate a specific technical mechanism.","","The Constitution does not mandate a specific technical mechanism.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Concurrency / Backend","","Documentation",""
"C8-8.3-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.3","SP-C8-8.3-4fbbf3a9","Concurrency applies to the entire governed document, not isolated fields only.","","Concurrency applies to the entire governed document, not isolated fields only.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.5-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.5","SP-C8-8.5-ba601604","Document is read-only except via Return workflow.","","Document is read-only except via Return workflow.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.6-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.6","SP-C8-8.6-e98b4384","Save Draft, Submit, Approve, Reject, Send Back, Cancel, Post — must not execute twice on the same version without detection.","","Save Draft, Submit, Approve, Reject, Send Back, Cancel, Post — must not execute twice on the same version without detection.","Explicit Must Not","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.7-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.7","SP-C8-8.7-ed691d46","Posting must not execute except on the latest valid document version after concurrency verification.","","Posting must not execute except on the latest valid document version after concurrency verification.","Explicit Must Not","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.8-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.8","SP-C8-8.8-semi-b25f925f","Reject conflicting update","","Reject conflicting update","Explicit Shall","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.8-002","23","23","23","Part I — Governance Constitution","8","Concurrency","8.8","SP-C8-8.8-semi-b25f925f","do not overwrite another user's changes","","do not overwrite another user's changes","Explicit Shall","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.8-003","23","23","23","Part I — Governance Constitution","8","Concurrency","8.8","SP-C8-8.8-semi-b25f925f","require reload before retry.","","require reload before retry.","Explicit Shall","Product Enforceable Requirement","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.8-004","23","23","23","Part I — Governance Constitution","8","Concurrency","8.8","SP-C8-8.8-3be893ca","The platform shall reject conflicting updates using the platform's concurrency mechanism (implementation: Architecture Guide).","","The platform shall reject conflicting updates using the platform's concurrency mechanism (implementation: Architecture Guide).","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.9-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.9","SP-C8-8.9-402d6bc6","Draft ownership and draft locking — Chapter 7.","","Draft ownership and draft locking — Chapter 7.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Concurrency / Backend","","Documentation",""
"C8-8.9-002","23","23","23","Part I — Governance Constitution","8","Concurrency","8.9","SP-C8-8.9-8ca56d1b","Conflict detection during operations — this chapter.","","Conflict detection during operations — this chapter.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Concurrency / Backend","","Documentation",""
"C8-8.10-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.10","SP-C8-8.10-eca8ce3e","Concurrency conflicts shall be recorded in audit when appropriate.","","Concurrency conflicts shall be recorded in audit when appropriate.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Concurrency / Backend","","Code / Runtime / UI",""
"C8-8.11-001","23","23","23","Part I — Governance Constitution","8","Concurrency","8.11","SP-C8-8.11-0cc5d040","Specific HTTP codes, database locking mechanisms.","","Specific HTTP codes, database locking mechanisms.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Concurrency / Backend","","N/A",""
"C9-9.1-001","24","24","24","Part II — Document Identity","9","Document Numbering","9.1","SP-C9-9.1-6983c209","One auditable numbering policy for all document types.","","One auditable numbering policy for all document types.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Numbering / Platform","","Documentation",""
"C9-9.2-001","24","24","24","Part II — Document Identity","9","Document Numbering","9.2","SP-C9-9.2-bullet-4369cc39","Assigned by the platform only","","Assigned by the platform only","Descriptive","Descriptive Context","span_member","Bullet semicolon — atomic split.","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Numbering / Platform","","Documentation",""
"C9-9.2-002","24","24","24","Part II — Document Identity","9","Document Numbering","9.2","SP-C9-9.2-bullet-4369cc39","users must not enter or edit.","","users must not enter or edit.","Explicit Must Not","Product Enforceable Requirement","span_member","Bullet semicolon — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Numbering / Platform","","Code / Runtime / UI",""
"C9-9.2-003","24","24","24","Part II — Document Identity","9","Document Numbering","9.2","SP-C9-9.2-e5304a8e","Assigned at first Server Draft Save (Chapter 7.11).","","Assigned at first Server Draft Save (Chapter 7.11).","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Numbering / Platform","","Documentation",""
"C9-9.2-004","24","24","24","Part II — Document Identity","9","Document Numbering","9.2","SP-C9-9.2-f8a04cd9","Format: `{Type Prefix}-{Year}-{Sequence}` (e.g. GRN-2026-00001).","","Format: `{Type Prefix}-{Year}-{Sequence}` (e.g. GRN-2026-00001).","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Numbering / Platform","","Documentation",""
"C9-9.2-005","24","24","24","Part II — Document Identity","9","Document Numbering","9.2","SP-C9-9.2-68b90144","External references (e.g. supplier invoice number) are separate fields.","","External references (e.g. supplier invoice number) are separate fields.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Numbering / Platform","","Documentation",""
"C9-9.3-001","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-a252b1ae","Uniqueness — unique within governed numbering scope.","","Uniqueness — unique within governed numbering scope.","Descriptive","Product Enforceable Requirement","span_member","Numbered rule — atomic split.","Governance Corrected","§9.3 numbering uniqueness rule.","DX OSE Governance Review (Gate A FINAL)","Yes","Multiple","Document Numbering / Platform","","Documentation",""
"C9-9.3-002","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-a7c7ab68","Reservation — upon first Server Draft, number permanently reserved.","","Reservation — upon first Server Draft, number permanently reserved.","Descriptive","Product Enforceable Requirement","span_member","Numbered rule — atomic split.","Governance Corrected","§9.3 number reservation rule.","DX OSE Governance Review (Gate A FINAL)","Yes","Multiple","Document Numbering / Platform","","Documentation",""
"C9-9.3-003","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-f9f20741","Deleted drafts — number never released or recycled.","","Deleted drafts — number never released or recycled.","Descriptive","Product Enforceable Requirement","span_member","Numbered rule — atomic split.","Governance Corrected","§9.3 deleted draft number rule.","DX OSE Governance Review (Gate A FINAL)","Yes","Multiple","Document Numbering / Platform","","Documentation",""
"C9-9.3-004","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-ca0da656","Gap policy — gaps acceptable","","Gap policy — gaps acceptable","Descriptive","Governance Definition","span_member","Numbered rule — atomic split.","Governance Corrected","§9.3 gap policy definition.","DX OSE Governance Review (Gate A FINAL)","No","N/A","Document Numbering / Platform","","Documentation",""
"C9-9.3-005","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-8051f8a7","Unified engine — all creation channels (manual, import, integration, future) use same numbering governance.","","Unified engine — all creation channels (manual, import, integration, future) use same numbering governance.","Descriptive","Product Enforceable Requirement","span_member","Numbered rule — atomic split.","Governance Corrected","§9.3 unified numbering engine.","DX OSE Governance Review (Gate A FINAL)","Yes","Multiple","Document Numbering / Platform","","Documentation",""
"C9-9.3-006","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-8f694e3d","Prefix governance — prefixes governed centrally","","Prefix governance — prefixes governed centrally","Descriptive","Product Enforceable Requirement","span_member","Numbered rule — atomic split.","Governance Corrected","§9.3 prefix governance.","DX OSE Governance Review (Gate A FINAL)","Yes","Multiple","Document Numbering / Platform","","Documentation",""
"C9-9.3-007","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-f15c1830","Failed allocation — gaps from failed/rolled-back operations acceptable.","","Failed allocation — gaps from failed/rolled-back operations acceptable.","Governance Definition","Governance Definition","span_member","Numbered rule — atomic split.","Governance Approved","Governance definition approved.","DX OSE Governance Review (Gate A.3)","No","Governance Documentation","Document Numbering / Platform","","Documentation",""
"C9-9.3-008","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-c4027cd9","Immutability — once assigned, number immutable for entire lifecycle.","","Immutability — once assigned, number immutable for entire lifecycle.","Descriptive","Product Enforceable Requirement","span_member","Numbered rule — atomic split.","Governance Corrected","§9.3 number immutability.","DX OSE Governance Review (Gate A FINAL)","Yes","Multiple","Document Numbering / Platform","","Documentation",""
"C9-9.3-009","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-d4b588a3","Audit — allocation traceable through platform audit mechanisms.","","Audit — allocation traceable through platform audit mechanisms.","Descriptive","Product Enforceable Requirement","span_member","Numbered rule — atomic split.","Governance Corrected","§9.3 allocation audit traceability.","DX OSE Governance Review (Gate A FINAL)","Yes","Multiple","Document Numbering / Platform","","Documentation",""
"C9-9.3-010","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-22eab137","Manual override — prohibited.","","Manual override — prohibited.","Explicit Shall","Product Enforceable Requirement","span_member","Numbered rule — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Document Numbering / Platform","","Code / Runtime / UI",""
"C9-9.3-011","24","24","24","Part II — Document Identity","9","Document Numbering","9.3","SP-C9-9.3-c4ab9dfe","Annual reset — per prefix per year (or fiscal year per platform policy).","","Annual reset — per prefix per year (or fiscal year per platform policy).","Descriptive","Governance Definition","span_member","Numbered rule — atomic split.","Governance Corrected","§9.3 annual reset policy definition.","DX OSE Governance Review (Gate A FINAL)","No","N/A","Document Numbering / Platform","","Documentation",""
"C9-9.4-001","24","24","24","Part II — Document Identity","9","Document Numbering","9.4","SP-C9-9.4-b6ac132c","Branch or property prefixes embedded in document numbers.","","Branch or property prefixes embedded in document numbers.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Numbering / Platform","","N/A",""
"C10-10.2-001","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-59b874ef","Stock availability validated against latest committed inventory state at Posting.","","Stock availability validated against latest committed inventory state at Posting.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-002","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-2f87aa1c","Negative inventory prohibited in DX OSE v2.0.","","Negative inventory prohibited in DX OSE v2.0.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-003","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-bullet-bfd8db7f","Quantity must be greater than zero","","Quantity must be greater than zero","Explicit Shall","Product Enforceable Requirement","span_member","§10.2 bullet semicolon — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-004","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-bullet-bfd8db7f","zero-quantity lines prohibited.","","zero-quantity lines prohibited.","Explicit Shall","Product Enforceable Requirement","span_member","§10.2 bullet semicolon — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-005","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-bullet-97ea950f","Quantity precision per platform settings","","Quantity precision per platform settings","Explicit Shall","Product Enforceable Requirement","span_member","§10.2 bullet semicolon — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-006","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-bullet-97ea950f","validation uses precise values.","","validation uses precise values.","Explicit Shall","Product Enforceable Requirement","span_member","§10.2 bullet semicolon — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-007","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-fc923e8d","Stock validation against source inventory location defined by transaction.","","Stock validation against source inventory location defined by transaction.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-008","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-127d324b","All calculations use base unit.","","All calculations use base unit.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-009","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-fe75b375","Batch-controlled and serial-controlled inventory — Out of Scope v2.0.","","Batch-controlled and serial-controlled inventory — Out of Scope v2.0.","Explicit Shall","Out of Scope","atomic","","Governance Corrected","Batch/serial inventory Out of Scope v2.0.","DX OSE Governance Review (Gate A FINAL)","No","N/A","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-010","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-e84b182b","No transaction shall violate constitutional stock integrity rules.","","No transaction shall violate constitutional stock integrity rules.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-011","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-ae7d18f1","Inventory movements generated exclusively by Posted transactions.","","Inventory movements generated exclusively by Posted transactions.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-012","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-bullet-185c9c48","Posted inventory movements shall never be edited","","Posted inventory movements shall never be edited","Explicit Shall","Product Enforceable Requirement","span_member","§10.2 bullet semicolon — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-013","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-bullet-185c9c48","corrections via new governed transactions.","","corrections via new governed transactions.","Explicit Shall","Product Enforceable Requirement","span_member","§10.2 bullet semicolon — atomic split.","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-014","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-2c29b9bd","Inbound: ●  no stock check","","Inbound: ●  no stock check","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.2-015","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.2","SP-C10-10.2-99c7be1e","Outbound: authoritative on platform","","Outbound: authoritative on platform","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Inventory / Stock","","Code / Runtime / UI",""
"C10-10.3-001","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.3","SP-C10-10.3-semi-f66c7a6e","Unit conversion within inventory movements","","Unit conversion within inventory movements","Out of Scope","Out of Scope","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Inventory / Stock","","N/A",""
"C10-10.3-002","25","25","25","Part III — Data Integrity","10","Stock & Quantity","10.3","SP-C10-10.3-semi-f66c7a6e","reservation (Chapter 2.4.5).","","reservation (Chapter 2.4.5).","Out of Scope","Out of Scope","span_member","Semicolon-separated rule — atomic split.","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Inventory / Stock","","N/A",""
"C11-11.1-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.1","SP-C11-11.1-9974ea48","Display formatting only — not accounting or conversion.","","Display formatting only — not accounting or conversion.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Display Currency / Shared UX","","Documentation",""
"C11-11.2-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.2","SP-C11-11.2-ca698652","Property-level display currency.","","Property-level display currency.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Display Currency / Shared UX","","Documentation",""
"C11-11.3-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.3","SP-C11-11.3-01507b8f","Changing display currency changes symbol and format only.","","Changing display currency changes symbol and format only.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Display Currency / Shared UX","","Documentation",""
"C11-11.3-002","26","26","26","Part III — Data Integrity","11","Display Currency","11.3","SP-C11-11.3-db31734d","It must not convert amounts, alter stored values, ledger, valuation, historical posted documents, or participate in financial calculations, inventory valuation, posting logic, taxation, or accounting transactions.","","It must not convert amounts, alter stored values, ledger, valuation, historical posted documents, or participate in financial calculations, inventory valuation, posting logic, taxation, or accounting transactions.","Explicit Must Not","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Display Currency / Shared UX","","Code / Runtime / UI",""
"C11-11.4-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.4","SP-C11-11.4-424b3e71","Display Currency shall apply consistently across all user interfaces, reports, dashboards, exported documents, and printed outputs unless explicitly governed otherwise.","","Display Currency shall apply consistently across all user interfaces, reports, dashboards, exported documents, and printed outputs unless explicitly governed otherwise.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Display Currency / Shared UX","","Code / Runtime / UI",""
"C11-11.4-002","26","26","26","Part III — Data Integrity","11","Display Currency","11.4","SP-C11-11.4-c35704b3","Reports and PDF shall use property display currency as each channel is brought under this standard.","","Reports and PDF shall use property display currency as each channel is brought under this standard.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Display Currency / Shared UX","","Code / Runtime / UI",""
"C11-11.5-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.5","SP-C11-11.5-5811d51c","Decimal places per currency rules (SAR/USD 2, JPY 0, KWD 3).","","Decimal places per currency rules (SAR/USD 2, JPY 0, KWD 3).","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Display Currency / Shared UX","","Documentation",""
"C11-11.6-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.6","SP-C11-11.6-0ae83810","Changing Property Display Currency must not modify historical posted documents or stored business data.","","Changing Property Display Currency must not modify historical posted documents or stored business data.","Explicit Shall","Product Enforceable Requirement","atomic","","Governance Approved","Product enforceable requirement approved.","DX OSE Governance Review (Gate A.3)","Yes","Multiple","Display Currency / Shared UX","","Code / Runtime / UI",""
"C11-11.7-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.7","SP-C11-11.7-6639badb","Property settings — not inventory module settings.","","Property settings — not inventory module settings.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Display Currency / Shared UX","","Documentation",""
"C11-11.8-001","26","26","26","Part III — Data Integrity","11","Display Currency","11.8","SP-C11-11.8-6704e496","Exchange rates, multi-currency purchasing, multi-currency accounting.","","Exchange rates, multi-currency purchasing, multi-currency accounting.","Out of Scope","Out of Scope","atomic","","Governance Approved","Governance approved: Out of Scope.","DX OSE Governance Review (Gate A.3)","No","N/A","Display Currency / Shared UX","","N/A",""
"C12-12.1-001","27","27","27","Part IV — Document Composition","12","Document Header","12.1","SP-C12-12.1-7cc077e6","The document header represents the business identity of the document throughout its lifecycle.","","The document header represents the business identity of the document throughout its lifecycle.","Descriptive","Descriptive Context","atomic","","Governance Approved","Descriptive context approved.","DX OSE Governance Review (Gate A.3)","No","N/A","Document Header / All Documents","","Documentation",""
